,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang
35398,40744,4828,4828,http://data.gesis.org/claimskg/creative_work/f56d096d-88ab-5d59-93c9-ccadd26bdbe4,"Yes, World Health Organization declared Covid-19 coronavirus outbreak a pandemic",africacheck,English,TRUE,3,"Covid-19 coronavirus, World Health Organization","['Covid-19 coronavirus', ' World Health Organization']",2.0,10,en
35408,40754,62255,226,http://data.gesis.org/claimskg/creative_work/bc24537b-9348-58fd-b916-538308a95974,Researcher Judy Mikovits was thrown in jail after she refused to discredit research that led to the discovery that deadly retroviruses have been transmitted through vaccines.,snopes,English,False,1,"Judy Mikovits, retroviruses","['Judy Mikovits', ' retroviruses']",2.0,26,en
35412,40758,62340,311,http://data.gesis.org/claimskg/creative_work/14f813a7-db5d-5fd0-98e5-e95db6e90030,Donald Trump owned stock in Thermo-Fisher Scientific at a time when his presidential administration was advocating for a COVID-19 test that uses Thermo-Fisher equipment.,snopes,English,False,1,"COVID-19, Donald Trump","['COVID-19', ' Donald Trump']",2.0,24,en
35420,40766,62400,371,http://data.gesis.org/claimskg/creative_work/9d224fe3-78ea-5d40-ac53-211ea82edfe1,The Moderna COVID-19 vaccine contains luciferase.,snopes,English,False,1,"Moderna COVID-19 vaccine, luciferase","['Moderna COVID-19 vaccine', ' luciferase']",2.0,6,en
35422,40768,4801,4801,http://data.gesis.org/claimskg/creative_work/ff631030-22f9-5b35-a663-7d6c05537ab0,"When the Covid pandemic hit our country, we had an ICU bed capacity of only 180 beds countrywide ... We increased the ICU bed capacity by 502% during the Covid period.",africacheck,English,OTHER,-1,"Covid, Covid pandemic","['Covid', ' Covid pandemic']",2.0,31,en
35455,40801,62757,728,http://data.gesis.org/claimskg/creative_work/24ff2497-7a89-5a4c-af2b-7ad9fb77f498,"Young, healthy people don't need to worry about getting the COVID-19 vaccine.",snopes,English,False,1,"COVID-19 vaccine, healthy people","['COVID-19 vaccine', ' healthy people']",2.0,12,en
35483,40830,62730,701,http://data.gesis.org/claimskg/creative_work/100d7336-7bcd-56cb-91cf-3dccaa69dea6,A video shows mass graves in Italy as a result of the COVID-19 pandemic.,snopes,English,False,1,"COVID-19 pandemic, Italy","['COVID-19 pandemic', ' Italy']",2.0,14,en
35489,40836,62816,787,http://data.gesis.org/claimskg/creative_work/ab73ef7d-be3d-5b7f-ae4a-f14e453783cb,The television show My Secret Terrius predicted the 2020 COVID-19 outbreak.,snopes,English,False,1,"2020 COVID-19 outbreak, My Secret Terrius","['2020 COVID-19 outbreak', ' My Secret Terrius']",2.0,11,en
35587,40934,64202,2173,http://data.gesis.org/claimskg/creative_work/d5b909d3-ef8d-5892-a9e0-f3ed1343899a,Patient zero for the 2014-2015 measles outbreak was found to be an already-vaccinated child or illegal immigrant.,snopes,English,False,1,"illegal immigrant, measles","['illegal immigrant', ' measles']",2.0,17,en
35635,40983,4288,4288,http://data.gesis.org/claimskg/creative_work/dc1089c0-4b65-5f21-8f03-980af835a9b5,"No, DMX and other black celebrities not killed by Covid-19 vaccines – vaccines save lives",africacheck,English,FALSE,1,"Covid-19 vaccines, DMX","['Covid-19 vaccines', ' DMX']",2.0,15,en
35672,41020,64101,2072,http://data.gesis.org/claimskg/creative_work/72a2e409-7acc-55c0-a3a2-cde07f16c5cd,BBC News reported that actor Daniel Radcliffe was the first famous person to contract the coronavirus.,snopes,English,False,1,"BBC News, Daniel Radcliffe","['BBC News', ' Daniel Radcliffe']",2.0,16,en
35696,41044,4109,4109,http://data.gesis.org/claimskg/creative_work/dc24fd4a-9750-5d3c-a9ab-c517bd31d400,"No, South Africa’s Covid-19 social grant not linked to vaccination status",africacheck,English,FALSE,1,"Covid-19, South Africa","['Covid-19', ' South Africa']",2.0,11,en
35714,41062,4084,4084,http://data.gesis.org/claimskg/creative_work/414c3c97-8e15-5d28-b56c-0db2b42a6f5b,"South African government digging graves for million Covid-19 dead? No, clarifies that number for burial capacity in Gauteng",africacheck,English,FALSE,1,"Covid-19, Gauteng","['Covid-19', ' Gauteng']",2.0,18,en
35737,41085,64327,2298,http://data.gesis.org/claimskg/creative_work/953ffd16-2cd6-5551-8532-1bf603959b37,U.S. President Donald Trump said: The doctors said they've never seen a body kill the Coronavirus like my body. They tested my DNA and it wasn't DNA. It was USA.,snopes,English,False,1,"U.S. President Donald Trump, wasn","['U.S. President Donald Trump', ' wasn']",2.0,30,en
35745,41094,4166,4166,http://data.gesis.org/claimskg/creative_work/8e2461d9-e8fa-5f4b-976e-626ce4f27993,"Yes, June Almeida helped discover the first human coronavirus",africacheck,English,TRUE,3,"June Almeida, human coronavirus","['June Almeida', ' human coronavirus']",2.0,9,en
35748,41097,64292,2263,http://data.gesis.org/claimskg/creative_work/b38eb239-9a42-5d90-a870-fc2532e6c1e0,A nurse in Alabama died after receiving a vaccination for the COVID-19 coronavirus disease in December 2020.,snopes,English,False,1,"Alabama, COVID-19","['Alabama', ' COVID-19']",2.0,17,en
35756,41105,64273,2244,http://data.gesis.org/claimskg/creative_work/de55c75c-b64c-52c5-90ae-cf04747e0493,Seven children in Senegal died after being administered a COVID-19 coronavirus disease vaccine in April 2020.,snopes,English,False,1,"COVID-19, Senegal","['COVID-19', ' Senegal']",2.0,16,en
35762,41112,4124,4124,http://data.gesis.org/claimskg/creative_work/294927fd-913d-5e79-adf2-a81f52e1034f,"No, years-old video clips from Hindu festivals – not idols thrown away in India because they ‘don’t have power to cure’ Covid",africacheck,English,FALSE,1,"Hindu, India","['Hindu', ' India']",2.0,22,en
35779,41129,64364,2335,http://data.gesis.org/claimskg/creative_work/41c8a9c1-6f84-500c-98cb-e17520bf9548,A photograph shows a Pfizer vape cartridge containing a single dose of the COVID-19 vaccine.,snopes,English,False,1,"COVID-19 vaccine, Pfizer","['COVID-19 vaccine', ' Pfizer']",2.0,15,en
35803,41153,4423,4423,http://data.gesis.org/claimskg/creative_work/a61cf69a-a068-539d-a892-191627274fae,"No, lemon and baking soda mix doesn’t cure Covid-19",africacheck,English,FALSE,1,"Covid-19, baking soda","['Covid-19', ' baking soda']",2.0,9,en
35820,41170,63635,1606,http://data.gesis.org/claimskg/creative_work/0c098d45-9236-5241-a95c-0e792101ff16,"When U.S. President Donald Trump was asked what he'd say to people who lost family members to COVID-19, he replied, I would say this didn't hurt anyone as much as it hurt me.",snopes,English,False,1,"COVID-19, U.S. President Donald Trump","['COVID-19', ' U.S. President Donald Trump']",2.0,33,en
35843,41193,4404,4404,http://data.gesis.org/claimskg/creative_work/a6d13509-41a8-564a-96cb-bc552c419cc0,"No, Pfizer CEO got Covid vaccine – and old video clip out of context",africacheck,English,FALSE,1,"CEO, Pfizer","['CEO', ' Pfizer']",2.0,14,en
35894,41245,63513,1484,http://data.gesis.org/claimskg/creative_work/ccee968f-62d7-527d-a504-fcad2b7c9e21,"If you can hold your breath without coughing, discomfort, stiffness, or tightness, your lungs do not suffer from fibrosis and therefore you have no COVID-19 infection.",snopes,English,False,1,"COVID-19 infection, hold your breath","['COVID-19 infection', ' hold your breath']",2.0,26,en
35931,41283,63842,1813,http://data.gesis.org/claimskg/creative_work/b0d5989d-6ec9-5fa6-a8aa-dcf3c50b841c,Health experts predicted the new coronavirus could kill 65 million people.,snopes,English,False,1,"65 million, coronavirus","['65 million', ' coronavirus']",2.0,11,en
35934,41286,63917,1888,http://data.gesis.org/claimskg/creative_work/1d934c24-de43-57e3-bb03-8182c95ecce2,Researchers at the Russian Institute for Medical Science discovered a new vaccine that may prevent or cure homosexuality in humans.,snopes,English,False,1,"homosexuality in humans, vaccine","['homosexuality in humans', ' vaccine']",2.0,20,en
35937,41289,63990,1961,http://data.gesis.org/claimskg/creative_work/23adf243-5def-505d-88ea-348b705a1a63,"Russian President Vladimir Putin’s daughter died on Aug. 15, 2020, after taking a second dose of COVID-19 vaccine.",snopes,English,False,1,"COVID-19 vaccine, Russian President Vladimir Putin","['COVID-19 vaccine', ' Russian President Vladimir Putin']",2.0,18,en
35954,41306,63938,1909,http://data.gesis.org/claimskg/creative_work/41906bd4-8bdc-5f59-a9f9-9317307dc7c2,A vaccine meant for cattle can be used to fight COVID-19.,snopes,English,False,1,"A vaccine, COVID-19","['A vaccine', ' COVID-19']",2.0,11,en
36012,41365,63799,1770,http://data.gesis.org/claimskg/creative_work/b72492a7-c62b-57d8-b008-a422ea12310b,COVID-19 vaccines change the color of human blood.,snopes,English,False,1,"COVID-19 vaccines, human blood","['COVID-19 vaccines', ' human blood']",2.0,8,en
36018,41371,4357,4357,http://data.gesis.org/claimskg/creative_work/9fdc6439-4424-5fee-85e5-b3a68fd0c43a,"No, US coronavirus aid for Madagascar won’t fund ‘Covid-19 remedy’",africacheck,English,FALSE,1,"Covid-19, Madagascar","['Covid-19', ' Madagascar']",2.0,10,en
36031,41384,15389,4041,http://data.gesis.org/claimskg/creative_work/a94cd71b-fd99-5e07-a857-48cf67561141,This video shows bodies Muslims who died of COVID-19 in New York,factcheck_afp,English,FALSE,1,"COVID-19, New York","['COVID-19', ' New York']",2.0,12,en
36032,41385,15390,4042,http://data.gesis.org/claimskg/creative_work/21f77164-8851-5f17-8ea1-e5b2790d88af,Covid-19 death rate is lower than flu death rate,factcheck_afp,English,FALSE,1,"Covid-19, death rate","['Covid-19', ' death rate']",2.0,9,en
36035,41388,15397,4049,http://data.gesis.org/claimskg/creative_work/acbd1bd4-7925-5914-a1af-23e777659b3d,Bill Gates calls for the withdrawal of Covid-19 vaccines over safety fears,factcheck_afp,English,FALSE,1,"Bill Gates, Covid-19 vaccines","['Bill Gates', ' Covid-19 vaccines']",2.0,12,en
36053,41406,15361,4013,http://data.gesis.org/claimskg/creative_work/891226d2-8ea6-5f13-926a-eb361a67274d,Video shows Israeli Prime Minister Benjamin Netanyahu threatening to kill Muslims with vaccines,factcheck_afp,English,FALSE,1,"Israeli Prime Minister Benjamin Netanyahu, threatening to kill","['Israeli Prime Minister Benjamin Netanyahu', ' threatening to kill']",2.0,13,en
36071,41424,15454,4106,http://data.gesis.org/claimskg/creative_work/2c83a12e-d321-5db5-8e66-2f0ec550f565,Tucker Carlson is the source of these comments on coronavirus-related measures,factcheck_afp,English,FALSE,1,"Tucker Carlson, coronavirus-related","['Tucker Carlson', ' coronavirus-related']",2.0,11,en
36085,41439,36263,4013,http://data.gesis.org/claimskg/creative_work/d0cdfa40-70c9-5d06-919c-03afd204f231,China seeks court's approval to kill 20000 coronavirus patients,Vishvanews,English,FALSE,1,"China, coronavirus","['China', ' coronavirus']",2.0,9,en
36100,41454,36329,17,http://data.gesis.org/claimskg/creative_work/c261bfda-70d8-543d-8fb5-4efe2eb71308,We now have more job openings than we do people who are on unemployment. We have 60% more job openings today than we did the month before the pandemic hit the state of Texas.,politifact,English,True,3,"Texas, job openings","['Texas', ' job openings']",2.0,34,en
36112,41466,15356,4008,http://data.gesis.org/claimskg/creative_work/198a3a76-8cba-53c8-8855-91c203a03122,Polio vaccine linked to hand foot and mouth disease,factcheck_afp,English,FALSE,1,"Polio vaccine, hand foot and mouth disease","['Polio vaccine', ' hand foot and mouth disease']",2.0,9,en
36127,41481,36577,265,http://data.gesis.org/claimskg/creative_work/9a1352f7-2ab7-583d-804f-2d8f83a70120,Guantanamo Bay detainees will get the H1N1 vaccine.,politifact,English,True,3,"Guantanamo Bay, H1N1 vaccine","['Guantanamo Bay', ' H1N1 vaccine']",2.0,8,en
36138,41492,36663,351,http://data.gesis.org/claimskg/creative_work/4e0344ed-60cd-58fd-8141-b2a53fafb443,Small trials to test convalescent plasma therapy for coronavirus patients seem to have had some degree of success.,politifact,English,True,3,"convalescent plasma therapy, coronavirus","['convalescent plasma therapy', ' coronavirus']",2.0,18,en
36145,41499,15276,3928,http://data.gesis.org/claimskg/creative_work/b5b66f2d-c8fa-5f31-a004-188e2a2729f4,Florida has no restrictions or mask mandate and does not have a spike in Covid-19 cases or deaths,factcheck_afp,English,MIXTURE,2,"Covid-19, Florida","['Covid-19', ' Florida']",2.0,18,en
36146,41500,15279,3931,http://data.gesis.org/claimskg/creative_work/549bdb8d-972b-5301-ac44-b75c9518b0ed,Infographic shows timeline of COVID-19 symptoms,factcheck_afp,English,FALSE,1,"COVID-19, Infographic","['COVID-19', ' Infographic']",2.0,6,en
36178,41532,15333,3985,http://data.gesis.org/claimskg/creative_work/9af263b3-e062-56f3-8fc3-317c7cfc4b6e,Pandemic lockdowns caused depletion of ozone layer,factcheck_afp,English,FALSE,1,"Pandemic lockdowns, depletion of ozone","['Pandemic lockdowns', ' depletion of ozone']",2.0,7,en
36179,41533,15332,3984,http://data.gesis.org/claimskg/creative_work/d1d18077-a352-5747-953f-cfbe728c16e5,Colorado Governor Jared Polis signed an executive order directing hospitals to turn away unvaccinated patients,factcheck_afp,English,FALSE,1,"Governor Jared Polis, executive order","['Governor Jared Polis', ' executive order']",2.0,15,en
36189,41544,15320,3972,http://data.gesis.org/claimskg/creative_work/1483373c-83d5-5f3e-95c4-0df0501dd297,Ancient Ayurveda medicine recipe to treat COVID-19,factcheck_afp,English,FALSE,1,"Ayurveda medicine, COVID-19","['Ayurveda medicine', ' COVID-19']",2.0,7,en
36206,41561,15769,4421,http://data.gesis.org/claimskg/creative_work/3e665889-8d07-5ae7-b447-a9dff6ac7ffb,"Omikron game linked to Bill Gates, Microsoft, Covid-19 variant",factcheck_afp,English,FALSE,1,"Covid-19, Microsoft","['Covid-19', ' Microsoft']",2.0,9,en
36216,41571,15787,4439,http://data.gesis.org/claimskg/creative_work/5d481491-e930-5961-bb0b-8eb843afd905,Gargling water can proect against coronavirus,factcheck_afp,English,FALSE,1,"Gargling, coronavirus","['Gargling', ' coronavirus']",2.0,6,en
36221,41577,15764,4416,http://data.gesis.org/claimskg/creative_work/5a911650-da8b-5c4a-a990-05f60567ee06,Video shows fake Covid-19 vaccination in India,factcheck_afp,English,FALSE,1,"Covid-19, India","['Covid-19', ' India']",2.0,7,en
36229,41586,15737,4389,http://data.gesis.org/claimskg/creative_work/ccac7746-3060-536f-8140-b1687297478b,Visuals show victims of India's recent Covid-19 surge,factcheck_afp,English,FALSE,1,"Covid-19, India","['Covid-19', ' India']",2.0,8,en
36251,41608,15868,4520,http://data.gesis.org/claimskg/creative_work/cd85dd5f-ce77-51e4-a744-ca4f21170a9f,This video shows Wuhan before COVID-19,factcheck_afp,English,FALSE,1,"COVID-19, Wuhan","['COVID-19', ' Wuhan']",2.0,6,en
36257,41614,15875,4527,http://data.gesis.org/claimskg/creative_work/a8b316e0-b278-5e71-8248-91050a15d19c,Dr Kerry Chant tweets 'only 3 deaths' from child Covid-19 vaccine rollout,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, Kerry Chant","['Covid-19 vaccine', ' Kerry Chant']",2.0,12,en
36282,41643,15713,4365,http://data.gesis.org/claimskg/creative_work/89734e99-704d-5300-9424-b02f37d8b236,German researchers confirm gargling salt water will kill coronavirus,factcheck_afp,English,FALSE,1,"coronavirus, gargling","['coronavirus', ' gargling']",2.0,9,en
36284,41646,15551,4203,http://data.gesis.org/claimskg/creative_work/d5dcd51b-e84d-5d5c-bbcd-07e1aa09948f,Videos show Taiwan leader's Covid-19 vaccine did not have a needle,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, Taiwan","['Covid-19 vaccine', ' Taiwan']",2.0,11,en
36286,41648,15557,4209,http://data.gesis.org/claimskg/creative_work/b4c9620a-1620-5a98-94d0-adfab1a059c7,"BA pilots died after forced vaccination, BA in crisis talks with government",factcheck_afp,English,MIXTURE,2,"BA, crisis talks","['BA', ' crisis talks']",2.0,12,en
36298,41662,15571,4223,http://data.gesis.org/claimskg/creative_work/51dbd2cc-32b8-5a77-870b-0efee04755ff,Chinese official declaring 'China hasn't issued Covid lockdowns',factcheck_afp,English,FALSE,1,"China, Chinese official","['China', ' Chinese official']",2.0,8,en
36303,41667,36242,3992,http://data.gesis.org/claimskg/creative_work/77f06b5c-d9d0-5202-8b2d-b396458652ef,Over-the-counter self-medications to treat COVID-19,Vishvanews,English,MIXTURE,2,"COVID-19, medications","['COVID-19', ' medications']",2.0,5,en
36305,41669,36235,3985,http://data.gesis.org/claimskg/creative_work/e08a11dd-c210-59b5-a68f-55438fb352a8,"Japan drops vax rollout, goes to Ivermectin, ENDS COVID almost overnight.",Vishvanews,English,FALSE,1,"Ivermectin, Japan","['Ivermectin', ' Japan']",2.0,11,en
36317,41684,36190,3940,http://data.gesis.org/claimskg/creative_work/cf79a5a1-b7df-542d-94a5-43adf4b2e862,Weed kills coronavirus,Vishvanews,English,FALSE,1,"Weed, coronavirus","['Weed', ' coronavirus']",2.0,3,en
36320,41687,15592,4244,http://data.gesis.org/claimskg/creative_work/df8ccec2-aadf-5493-b8f9-f3a39f0af6f6,Bill Gates says that Covid-19 vaccine side effects felt after two years,factcheck_afp,English,FALSE,1,"Bill Gates, Covid-19 vaccine","['Bill Gates', ' Covid-19 vaccine']",2.0,12,en
36325,41692,36026,3776,http://data.gesis.org/claimskg/creative_work/c33ae902-35ac-5553-b42f-b5ddaa54245b,"Japan drops vax rollout, goes to Ivermectin, ENDS COVID almost overnight",Vishvanews,English,FALSE,1,"Ivermectin, Japan","['Ivermectin', ' Japan']",2.0,11,en
36330,41697,15652,4304,http://data.gesis.org/claimskg/creative_work/ba9bcd6e-f6e3-51a4-bded-120624596d41,Covid-19 is merely a common cold that we see every year.,factcheck_afp,English,FALSE,1,"Covid-19, common cold","['Covid-19', ' common cold']",2.0,11,en
36333,41700,15673,4325,http://data.gesis.org/claimskg/creative_work/487a6ffb-84be-5b36-bbc2-aeacf1521c17,Covid-19 vaccines are not safe because they contain spike proteins which could be harmful,factcheck_afp,English,FALSE,1,"Covid-19 vaccines, spike proteins","['Covid-19 vaccines', ' spike proteins']",2.0,14,en
36344,41713,15597,4249,http://data.gesis.org/claimskg/creative_work/3c01b188-dcf4-57d6-a999-35ce31f2a8ec,"Bill Gates said 700,000 people will be killed or permanently disabled by Covid-19 vaccine",factcheck_afp,English,FALSE,1,"Bill Gates, Covid-19 vaccine","['Bill Gates', ' Covid-19 vaccine']",2.0,14,en
36345,41714,15606,4258,http://data.gesis.org/claimskg/creative_work/7c2eb5b7-0c8c-5bd5-94e0-e95ec3ecbc83,Graphic shows actual Covid-19 vaccine deaths in Australia,factcheck_afp,English,FALSE,1,"Australia, Covid-19 vaccine","['Australia', ' Covid-19 vaccine']",2.0,8,en
36347,41717,15620,4272,http://data.gesis.org/claimskg/creative_work/53ed9368-af8d-5863-aca1-722256ef5b72,Mother refuses polio vaccine for child in Pakistan,factcheck_afp,English,FALSE,1,"Pakistan, polio vaccine","['Pakistan', ' polio vaccine']",2.0,8,en
36351,41721,15629,4281,http://data.gesis.org/claimskg/creative_work/0df99e84-e561-5d28-9412-522faf13922e,Same woman gets Covid-19 vaccine in UK and South Africa,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, South Africa","['Covid-19 vaccine', ' South Africa']",2.0,10,en
36352,41722,15630,4282,http://data.gesis.org/claimskg/creative_work/8e3bf253-e3f2-5445-ad11-bd5334bc7019,This study proves mRNA vaccines dramatically increase risk of developing heart diseases,factcheck_afp,English,FALSE,1,"developing heart, mRNA vaccines","['developing heart', ' mRNA vaccines']",2.0,12,en
36353,41723,15631,4283,http://data.gesis.org/claimskg/creative_work/fbfafd6d-4f77-5a98-9f02-64429f3a2c00,Newspaper article states Sri Lanka Army officer exposed vaccine corruption,factcheck_afp,English,FALSE,1,"Newspaper article, Sri Lanka Army","['Newspaper article', ' Sri Lanka Army']",2.0,10,en
36354,41724,15633,4285,http://data.gesis.org/claimskg/creative_work/a5fdd763-b217-57ee-8b16-d6c7609b94a4,This is a portal for Nigeria’s Covid-19 survival fund,factcheck_afp,English,FALSE,1,"Covid-19, Nigeria","['Covid-19', ' Nigeria']",2.0,9,en
36356,41726,15636,4288,http://data.gesis.org/claimskg/creative_work/a1c9a1ed-30bf-5142-b06f-d1aa62be60a2,Video shows African children running away from Covid-19 vaccine,factcheck_afp,English,FALSE,1,"African, Covid-19 vaccine","['African', ' Covid-19 vaccine']",2.0,9,en
36384,41755,15006,3658,http://data.gesis.org/claimskg/creative_work/335a9ea2-9483-5b5f-9d4a-7770c07fa2e3,Police officers in France are protesting Covid-19 vaccine passport,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, France","['Covid-19 vaccine', ' France']",2.0,9,en
36396,41767,14997,3649,http://data.gesis.org/claimskg/creative_work/1a905dd5-e8e2-58d2-bd3f-c493e305a4a5,Formaldehyde in vaccines is connected to childhood leukaemia,factcheck_afp,English,FALSE,1,"Formaldehyde, childhood leukaemia","['Formaldehyde', ' childhood leukaemia']",2.0,8,en
36426,41797,15059,3711,http://data.gesis.org/claimskg/creative_work/667d6630-ec2c-5164-9f22-da779e2119c9,Covid-19 vaccinations caused more deaths than the virus in Australia,factcheck_afp,English,FALSE,1,"Australia, Covid-19","['Australia', ' Covid-19']",2.0,10,en
36480,41852,14920,3572,http://data.gesis.org/claimskg/creative_work/ad5b99d8-95e5-5f32-b779-7c93b3ede8d2,Stiff-Person Syndrome is a side effect of the Covid-19 vaccine,factcheck_afp,English,OTHER,-1,"Covid-19 vaccine, Stiff-Person Syndrome","['Covid-19 vaccine', ' Stiff-Person Syndrome']",2.0,10,en
36486,41858,14927,3579,http://data.gesis.org/claimskg/creative_work/6fdc0568-de5c-5814-bca5-4e6af5f5e380,Vaccinated people won't get Covid-19,factcheck_afp,English,FALSE,1,"Covid-19, Vaccinated people","['Covid-19', ' Vaccinated people']",2.0,5,en
36511,41884,14982,3634,http://data.gesis.org/claimskg/creative_work/f515812b-71d0-5205-8d65-e51c4035195a,Anti-vaccine mandate protests attract over one million vehicles to Canberra,factcheck_afp,English,FALSE,1,"Anti-vaccine, Canberra","['Anti-vaccine', ' Canberra']",2.0,10,en
36535,41909,14953,3605,http://data.gesis.org/claimskg/creative_work/adda4846-7e8f-516b-8723-aec1baeb6dfe,dietary supplements can serve to neutralize effects of widely-used Covid-19 shots,factcheck_afp,English,FALSE,1,"Covid-19, dietary supplements","['Covid-19', ' dietary supplements']",2.0,11,en
36544,41919,15184,3836,http://data.gesis.org/claimskg/creative_work/3671b111-5660-5dd2-996e-3855b1f4ac22,Shoppers in Pakistan flee from police during COVID-19 lockdown,factcheck_afp,English,FALSE,1,"COVID-19 lockdown, Pakistan","['COVID-19 lockdown', ' Pakistan']",2.0,9,en
36556,41931,15189,3841,http://data.gesis.org/claimskg/creative_work/21f483b5-f8c6-578e-871a-dc56f4846e3f,US Supreme Court ruled against mandatory vaccination,factcheck_afp,English,FALSE,1,"US Supreme Court, mandatory vaccination","['US Supreme Court', ' mandatory vaccination']",2.0,7,en
36570,41945,15169,3821,http://data.gesis.org/claimskg/creative_work/9d58567f-5920-5316-bb0f-38d11cc95dd9,Video of freight train carrying essential goods during COVID-19 lockdown in India,factcheck_afp,English,FALSE,1,"COVID-19 lockdown in India, freight train","['COVID-19 lockdown in India', ' freight train']",2.0,12,en
36588,41963,15241,3893,http://data.gesis.org/claimskg/creative_work/86ecb104-f44d-5e89-a559-cf869560b070,Italy revised down its Covid-19 death toll,factcheck_afp,English,FALSE,1,"Covid-19, Italy","['Covid-19', ' Italy']",2.0,7,en
36603,41978,15233,3885,http://data.gesis.org/claimskg/creative_work/6a629dce-e52a-5b22-bb43-faa95460449a,Photo shows Manila mayor Francisco Domagoso filming movie during pandemic,factcheck_afp,English,FALSE,1,"Francisco Domagoso, Manila mayor","['Francisco Domagoso', ' Manila mayor']",2.0,10,en
36612,41987,15216,3868,http://data.gesis.org/claimskg/creative_work/c24707fd-4936-5e3e-bbe3-9f6761882d2d,Two children die from COVID-19 vaccine in Guinea,factcheck_afp,English,FALSE,1,"COVID-19 vaccine, Guinea","['COVID-19 vaccine', ' Guinea']",2.0,8,en
36629,42005,37006,694,http://data.gesis.org/claimskg/creative_work/a70715a4-de9d-5894-b0c4-a7266506364c,Science is very certain that the measles vaccine doesn't cause autism.,politifact,English,True,3,"autism, measles vaccine","['autism', ' measles vaccine']",2.0,11,en
36649,42025,15073,3725,http://data.gesis.org/claimskg/creative_work/8ad9ce18-8ef1-5aba-9393-b3ef7297940c,Photo shows a genuine funeral home advert to discourage vaccination,factcheck_afp,English,FALSE,1,"funeral home, vaccination","['funeral home', ' vaccination']",2.0,10,en
36660,42036,15082,3734,http://data.gesis.org/claimskg/creative_work/2216ffef-b684-5ad6-8780-e9cdb8e137f9,Baking soda can cure Covid-19,factcheck_afp,English,FALSE,1,"Baking soda, Covid-19","['Baking soda', ' Covid-19']",2.0,5,en
36678,42054,15143,3795,http://data.gesis.org/claimskg/creative_work/aa959727-e8e6-527e-8b16-b68e0bc4b00d,Study prepared for the Liberal Party of Canada finds 6 times more vaccinated people are in ICU,factcheck_afp,English,FALSE,1,"Liberal Party of Canada, vaccinated people","['Liberal Party of Canada', ' vaccinated people']",2.0,17,en
36687,42063,15150,3802,http://data.gesis.org/claimskg/creative_work/0b64bd02-fc79-5aae-8d95-d9b7f1a7952c,The measles outbreak in Samoa is caused by vaccine,factcheck_afp,English,FALSE,1,"measles outbreak in Samoa, vaccine","['measles outbreak in Samoa', ' vaccine']",2.0,9,en
36707,42083,15121,3773,http://data.gesis.org/claimskg/creative_work/87b94451-975c-502f-8ad2-7b5d5e9e16ec,Pfizer released list of worrying side effects to the Covid-19 vaccine,factcheck_afp,English,FALSE,1,"Covid-19 vaccine, Pfizer","['Covid-19 vaccine', ' Pfizer']",2.0,11,en
36733,42109,17018,5670,http://data.gesis.org/claimskg/creative_work/7839fbaf-4728-5a4c-be25-9e999debaba5,Vaccines on the market contain carcinogenic graphene oxide,factcheck_afp,English,FALSE,1,"carcinogenic, graphene oxide","['carcinogenic', ' graphene oxide']",2.0,8,en
36751,42130,16955,5607,http://data.gesis.org/claimskg/creative_work/cedaa33c-8a33-5346-a54b-e73eeb25539b,Sri Lankan Minister Jeevan Thondaman hosts cricket match while the country is in Covid-19 lockdown,factcheck_afp,English,FALSE,1,"Covid-19, Jeevan Thondaman","['Covid-19', ' Jeevan Thondaman']",2.0,15,en
36763,42142,17077,5729,http://data.gesis.org/claimskg/creative_work/887aefa4-273f-52c3-803a-16bf8ab65932,Accurate health advice about COVID-19 home remedies,factcheck_afp,English,FALSE,1,"COVID-19, home remedies","['COVID-19', ' home remedies']",2.0,7,en
36764,42143,34188,1938,http://data.gesis.org/claimskg/creative_work/55ac8690-3af4-5ed5-a75e-a083450f18a9,The viral photo isthe throat of COVID-19 infected person's throat,Vishvanews,English,MIXTURE,2,"COVID, infected person","['COVID', ' infected person']",2.0,10,en
36769,42149,17094,5746,http://data.gesis.org/claimskg/creative_work/3ab4ba06-50fe-54e7-a812-b52a5be43392,Australian farmers are forced to inject mRNA vaccine to their animals,factcheck_afp,English,FALSE,1,"Australian farmers, mRNA vaccine","['Australian farmers', ' mRNA vaccine']",2.0,11,en
36772,42152,34157,1907,http://data.gesis.org/claimskg/creative_work/7f109280-e068-5bb2-bb28-eddb74e88529,COVID-19 has its own pH value,Vishvanews,English,MIXTURE,2,"COVID-19, pH","['COVID-19', ' pH']",2.0,6,en
36779,42159,17064,5716,http://data.gesis.org/claimskg/creative_work/f5c2f4d6-64a9-58e1-9aba-213b102b5864,Indian Muslim cleric talks about injecting mind controlling chip through COVID-19 vaccine,factcheck_afp,English,FALSE,1,"COVID-19 vaccine, Indian Muslim","['COVID-19 vaccine', ' Indian Muslim']",2.0,12,en
